0.0043	0	0	0	0	0	0	0	0	0	8.4616	-4.9433	-0.4483
0	-0.0123	-0.0703	0.0361	0.2835	-0.0804	0.0565	-0.0122	0.0532	-0.0585	-0.1495	-0.2583	-0.031
0	-0.1435	-0.0164	-0.5963	0.1864	-0.0634	0.0085	-0.194	0.4713	-1.0137	0.3161	-0.2127	0.0077
0.005	-0.0748	-0.032	-0.6164	0.1862	-0.0634	0.0083	-0.053	0.1672	-0.9479	0.3204	-0.2101	0.0086
0.01	-0.0253	-0.0409	-0.6384	0.1855	-0.0644	0.0079	-0.0125	0.0302	-0.852	0.3262	-0.206	0.0106
0.015	-0.0098	-0.0393	-0.6375	0.1849	-0.0661	0.0071	-0.0096	-0.0196	-0.7805	0.3318	-0.2015	0.0123
0.02	-0.0113	-0.0373	-0.6185	0.1845	-0.0679	0.006	-0.0163	-0.0367	-0.7266	0.3373	-0.1967	0.0135
0.025	-0.0168	-0.0368	-0.5941	0.1844	-0.0693	0.0049	-0.0245	-0.0445	-0.6767	0.3426	-0.1912	0.0143
0.03	-0.0202	-0.0363	-0.5719	0.1844	-0.07	0.0038	-0.0316	-0.0514	-0.6266	0.3477	-0.1849	0.0148
0.035	-0.0204	-0.0353	-0.5526	0.1848	-0.0695	0.0031	-0.0354	-0.0576	-0.5813	0.3522	-0.1782	0.015
0.04	-0.0184	-0.034	-0.5338	0.1856	-0.0679	0.0025	-0.0351	-0.0607	-0.5474	0.3561	-0.1717	0.0147
0.045	-0.0151	-0.0326	-0.5135	0.1868	-0.0651	0.0023	-0.0308	-0.0593	-0.5273	0.3593	-0.1655	0.0138
0.05	-0.0113	-0.0309	-0.4913	0.1882	-0.0613	0.0023	-0.0238	-0.0535	-0.5183	0.3621	-0.1596	0.0124
0.055	-0.0074	-0.0287	-0.4672	0.1898	-0.0569	0.0025	-0.0157	-0.0446	-0.5149	0.3648	-0.1534	0.0107
0.06	-0.0039	-0.0259	-0.4416	0.1914	-0.0521	0.0027	-0.0077	-0.034	-0.5111	0.3674	-0.1468	0.0089
0.065	-0.0012	-0.0225	-0.4143	0.1928	-0.0473	0.0028	-0.0011	-0.0231	-0.502	0.3703	-0.1393	0.007
0.07	0.0006	-0.0186	-0.3849	0.1941	-0.0426	0.0028	0.0035	-0.0131	-0.484	0.3736	-0.1307	0.0053
0.075	0.0015	-0.0145	-0.3533	0.1952	-0.0383	0.0026	0.0059	-0.0049	-0.4555	0.3772	-0.121	0.0037
0.08	0.0016	-0.0104	-0.3194	0.1961	-0.0344	0.0022	0.0062	0.0008	-0.4163	0.3811	-0.1102	0.0024
0.085	0.0013	-0.0064	-0.2837	0.1969	-0.0308	0.0017	0.005	0.0041	-0.3675	0.3852	-0.0982	0.0013
0.09	0.0009	-0.0026	-0.2466	0.1976	-0.0275	0.001	0.0032	0.0052	-0.3117	0.389	-0.0854	0.0003
0.095	0.0005	0.001	-0.2087	0.1981	-0.0244	0.0002	0.0014	0.005	-0.2519	0.3924	-0.0719	-0.0006
0.1	0.0003	0.0044	-0.1706	0.1986	-0.0211	-0.0006	0.0003	0.0044	-0.1916	0.3952	-0.0582	-0.0015
0.105	0.0003	0.0079	-0.1326	0.1991	-0.0177	-0.0013	-0.0002	0.0044	-0.1341	0.3973	-0.0445	-0.0024
0.11	0.0005	0.0115	-0.0952	0.1994	-0.0139	-0.002	-0.0001	0.0058	-0.0817	0.3987	-0.0312	-0.0035
0.115	0.0006	0.0152	-0.0585	0.1997	-0.0098	-0.0025	0.0003	0.009	-0.0354	0.3995	-0.0184	-0.0047
0.12	0.0005	0.0191	-0.0226	0.1999	-0.0054	-0.003	0.0005	0.0139	0.0046	0.3999	-0.0062	-0.0061
0.125	0.0003	0.023	0.0122	0.2	-0.0007	-0.0033	0.0003	0.0202	0.0393	0.3998	0.0055	-0.0075
0.13	-0.0003	0.0269	0.0461	0.1999	0.004	-0.0035	-0.0003	0.0273	0.0705	0.3994	0.0166	-0.009
0.135	-0.001	0.0306	0.079	0.1997	0.0086	-0.0038	-0.0014	0.0345	0.0998	0.3987	0.0274	-0.0105
0.14	-0.0019	0.0342	0.111	0.1994	0.013	-0.004	-0.0028	0.0413	0.129	0.3977	0.0378	-0.0119
0.145	-0.0028	0.0375	0.1419	0.199	0.0172	-0.0042	-0.0043	0.0472	0.1593	0.3964	0.0481	-0.0131
0.15	-0.0037	0.0406	0.1718	0.1986	0.0209	-0.0045	-0.0058	0.0518	0.1913	0.3949	0.058	-0.0143
0.155	-0.0045	0.0434	0.2004	0.1981	0.0243	-0.0048	-0.0071	0.0553	0.2249	0.3931	0.0677	-0.0152
0.16	-0.0052	0.0459	0.2277	0.1976	0.0272	-0.0052	-0.0081	0.0575	0.2595	0.391	0.077	-0.016
0.165	-0.0058	0.0482	0.2533	0.1971	0.0298	-0.0055	-0.0088	0.059	0.2942	0.3888	0.0857	-0.0167
0.17	-0.0063	0.0503	0.2771	0.1966	0.0321	-0.0059	-0.0092	0.0598	0.3276	0.3865	0.0939	-0.0173
0.175	-0.0068	0.0521	0.2989	0.1962	0.0342	-0.0062	-0.0096	0.0605	0.3586	0.3842	0.1013	-0.0178
0.18	-0.0074	0.0537	0.3184	0.1957	0.036	-0.0065	-0.01	0.0611	0.3861	0.382	0.1079	-0.0182
0.185	-0.008	0.0551	0.3355	0.1953	0.0377	-0.0067	-0.0106	0.0619	0.4094	0.3799	0.1135	-0.0186
0.19	-0.0087	0.0563	0.3502	0.1949	0.0393	-0.0069	-0.0114	0.0629	0.4282	0.3782	0.1183	-0.019
0.195	-0.0095	0.0572	0.3622	0.1946	0.0406	-0.007	-0.0124	0.0642	0.4423	0.3767	0.1221	-0.0194
0.2	-0.0102	0.0579	0.3716	0.1942	0.0418	-0.007	-0.0135	0.0656	0.4521	0.3756	0.125	-0.0197
0.205	-0.0108	0.0584	0.3784	0.194	0.0427	-0.007	-0.0146	0.0669	0.4579	0.3748	0.1271	-0.0199
0.21	-0.0112	0.0587	0.3826	0.1938	0.0434	-0.007	-0.0155	0.0681	0.4602	0.3744	0.1283	-0.0201
