timestamp,pattern_label,servo_1_mm,servo_20_mm,servo_23_mm,servo_9_mm,servo_6_mm,servo_11_mm,servo_24_mm,servo_2_mm,servo_3_mm,tip_x,tip_y,tip_z
1775513850.298145,rep1_tendon0_id1_pull,0.0,0.0,0.0,-0.01534,0.0,0.0,0.0,0.0,-0.01534,-14.111548,2.367313,233.974647
1775513851.156998,rep1_tendon0_id1_pull,-0.82835,-0.766991,-0.598253,-0.751651,-0.705631,-0.751651,-0.690291,-0.674952,-0.889709,-9.329032,0.381877,234.26901
1775513851.906271,rep1_tendon0_id1_pull,-1.549321,-1.533981,-1.334563,-1.441942,-1.411263,-1.472622,-1.411263,-1.349903,-1.59534,-8.4328,1.605958,234.195457
1775513852.89792,rep1_tendon0_id1_pull,-2.515729,-2.515729,-2.208933,-2.469709,-2.346991,-2.43903,-2.39301,-2.316311,-2.469709,-7.517201,2.99961,234.191743
1775513856.682223,rep1_tendon0_id1_pull,-1.457282,-6.289322,-5.813788,-6.135924,-6.059225,-6.074565,-5.997866,-5.921167,-6.105244,-8.364921,2.590004,234.175124
1775513857.463339,rep1_tendon0_id1_pull,-0.705631,-7.086992,-6.519419,-6.918254,-6.810876,-6.841555,-6.734177,-6.657478,-6.826215,-12.757767,1.899818,234.01192
1775513857.997811,rep1_tendon0_id1_pull,-0.230097,-7.562526,-6.979614,-7.470487,-7.25573,-7.393788,-7.332429,-7.163691,-7.378449,-20.567087,0.518119,233.477537
1775513858.530553,rep1_tendon0_id1_pull,0.230097,-8.130099,-7.516507,-7.930682,-7.807963,-7.869323,-7.823303,-7.669905,-7.884662,-30.104246,-0.615275,232.470869
1775513859.080691,rep1_tendon0_id1_pull,0.766991,-8.697672,-8.0534,-8.436896,-8.314177,-8.406216,-8.390876,-8.222138,-8.390876,-45.847481,-3.189411,229.728434
1775513859.639027,rep1_tendon0_id1_pull,1.303884,-9.188546,-8.559614,-9.035148,-8.835731,-8.989129,-8.943109,-8.728352,-8.958449,-61.190113,-5.459171,225.756746
1775513860.18985,rep1_tendon0_id1_pull,1.825437,-9.771459,-9.065828,-9.556702,-9.464663,-9.510682,-9.449323,-9.280585,-9.433983,-76.80527,-6.888412,220.257748
1775513860.732152,rep1_tendon0_id1_pull,2.362331,-9.878838,-9.572041,-9.940197,-9.986216,-9.940197,-9.894177,-9.832818,-9.894177,-92.929654,-8.868748,213.022956
1775513861.273491,rep1_tendon0_id1_pull,2.929904,-9.878838,-9.909517,-9.940197,-9.986216,-9.970876,-9.894177,-9.986216,-9.894177,-109.105486,-11.499279,203.912948
1775513861.806671,rep1_tendon0_id1_pull,3.390098,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.878838,-121.916645,-12.973257,195.027863
1775513882.932125,rep1_tendon1_id20_pull,-9.035148,-9.464663,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-9.57993,2.208916,234.087462
1775513884.663937,rep1_tendon1_id20_pull,-9.986216,-7.731264,-9.909517,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,-8.966204,2.395248,234.182971
1775513889.024037,rep1_tendon1_id20_pull,-9.986216,-3.344079,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-9.705785,2.204739,234.043637
1775513891.239954,rep1_tendon1_id20_pull,-9.986216,-1.119806,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-7.349029,-0.213445,234.184311
1775513891.780577,rep1_tendon1_id20_pull,-9.986216,-0.598253,-9.909517,-9.940197,-9.986216,-9.970876,-9.894177,-9.986216,-9.894177,-4.211118,-3.859388,234.286263
1775513892.33936,rep1_tendon1_id20_pull,-9.986216,-0.046019,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,3.240467,-14.209486,233.79447
1775513892.896211,rep1_tendon1_id20_pull,-9.986216,0.475534,-9.909517,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,11.798989,-25.776422,232.352352
1775513893.441308,rep1_tendon1_id20_pull,-9.986216,1.012427,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,20.316551,-37.854017,229.628237
1775513893.982053,rep1_tendon1_id20_pull,-9.986216,1.533981,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,28.98264,-50.029148,225.750155
1775513894.512502,rep1_tendon1_id20_pull,-9.986216,2.024855,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,37.36048,-61.223075,220.896025
1775513895.057597,rep1_tendon1_id20_pull,-9.986216,2.592428,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,45.74562,-73.18741,214.502897
1775513895.608051,rep1_tendon1_id20_pull,-9.986216,3.083302,-9.909517,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,53.521476,-83.931244,207.249469
1775513896.156143,rep1_tendon1_id20_pull,-9.986216,3.635535,-9.909517,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,62.477473,-95.488814,197.813598
1775513896.691082,rep1_tendon1_id20_pull,-9.986216,4.141749,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,70.464124,-106.272321,187.469324
1775513899.491227,rep1_tendon1_id20_pull,-9.986216,4.586603,-9.909517,-9.924857,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,78.663945,-113.648365,177.194484
1775513900.048566,rep1_tendon1_id20_pull,-9.986216,4.356506,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,76.616189,-108.638948,181.921606
1775513900.591371,rep1_tendon1_id20_pull,-9.986216,4.095729,-9.909517,-9.940197,-9.986216,-9.970876,-9.878838,-9.986216,-9.894177,72.889937,-101.854933,188.507996
1775513901.12391,rep1_tendon1_id20_pull,-9.986216,3.804273,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,69.657979,-94.797089,194.42282
1775513901.670133,rep1_tendon1_id20_pull,-9.986216,3.451457,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,63.306166,-85.339347,202.054089
1775513902.224798,rep1_tendon1_id20_pull,-9.986216,3.037282,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,57.68688,-75.52994,208.659624
1775513902.756389,rep1_tendon1_id20_pull,-9.986216,2.607768,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,50.221666,-65.063504,215.195341
1775513903.332979,rep1_tendon1_id20_pull,-9.986216,2.086214,-9.909517,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,41.202088,-53.614307,221.443135
1775513903.882196,rep1_tendon1_id20_pull,-9.986216,1.59534,-9.909517,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,31.754155,-42.664056,226.541355
1775513904.423872,rep1_tendon1_id20_pull,-9.986216,1.089127,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,22.620864,-31.690466,230.183899
1775513904.973658,rep1_tendon1_id20_pull,-9.986216,0.552233,-9.909517,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,12.296017,-19.608544,232.809948
1775513905.524543,rep1_tendon1_id20_pull,-9.986216,-0.03068,-9.909517,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.878838,1.86329,-8.110749,234.130807
1775513906.058527,rep1_tendon1_id20_pull,-9.986216,-0.475534,-9.909517,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-3.993172,-1.992841,234.235388
1775513911.103466,rep1_tendon1_id20_pull,-9.986216,-5.537671,-9.909517,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,-5.25641,-0.919175,234.214755
1775513923.265357,rep1_tendon2_id23_pull,-9.986216,-9.878838,-1.810098,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,-4.675722,-0.355644,234.285108
1775513924.04098,rep1_tendon2_id23_pull,-9.986216,-9.878838,-1.058447,-9.940197,-9.986216,-9.970876,-9.894177,-9.986216,-9.894177,-2.61875,3.440551,234.250691
1775513924.691802,rep1_tendon2_id23_pull,-9.986216,-9.878838,-0.444854,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,0.690964,10.148623,234.014396
1775513925.214601,rep1_tendon2_id23_pull,-9.986216,-9.878838,0.0,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,5.490472,19.383012,233.226561
1775513925.758606,rep1_tendon2_id23_pull,-9.986216,-9.878838,0.490874,-9.940197,-9.986216,-9.970876,-9.894177,-9.986216,-9.894177,10.380054,29.556414,231.739062
1775513926.299161,rep1_tendon2_id23_pull,-9.986216,-9.878838,0.997088,-9.940197,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,16.506911,40.336333,229.377066
1775513936.791474,rep1_tendon2_id23_pull,-9.986216,-9.878838,0.920389,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,9.333832,34.975263,230.849683
1775513937.331376,rep1_tendon2_id23_pull,-9.986216,-9.878838,0.460194,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,3.570883,23.325438,232.817502
1775513944.500334,rep1_tendon2_id23_pull_hold,-9.986216,-9.878838,-6.258642,-9.940197,-9.986216,-9.986216,-9.878838,-9.986216,-9.878838,-4.729807,4.453342,234.330659
1775513947.841839,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.341944,-8.820391,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-5.464459,4.123684,234.203974
1775513954.792068,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,-2.055535,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-6.490729,3.237659,234.219195
1775513955.659026,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,-1.257864,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,-11.989871,-1.219481,234.114868
1775513956.199461,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,-0.705631,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-18.924203,-6.870495,233.636247
1775513956.749578,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,-0.153398,-9.986216,-9.970876,-9.878838,-9.986216,-9.894177,-27.142311,-13.093218,232.37086
1775513957.28309,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,0.322136,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,-33.937557,-18.940671,230.632389
1775513957.825261,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,0.84369,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,-41.170004,-25.162346,228.351427
1775513958.373759,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,1.365243,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-48.62944,-31.425754,225.036029
1775513958.924244,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,1.856117,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-55.618644,-37.912516,221.2145
1775513959.467059,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,2.42369,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-61.517934,-43.698344,216.977238
1775513960.00025,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,2.914564,-9.986216,-9.970876,-9.878838,-9.986216,-9.894177,-67.091672,-48.81829,212.554923
1775513960.531536,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,3.405438,-9.986216,-9.970876,-9.894177,-9.986216,-9.894177,-73.58497,-55.148323,207.112463
1775513961.075761,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,3.973011,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-81.244909,-63.227987,199.223426
1775513961.733239,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,4.601943,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-87.080782,-69.839657,191.623544
1775513962.607115,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,4.801361,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-88.699136,-71.879659,189.018197
1775513963.790522,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,4.647962,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-86.735616,-69.789823,190.740627
1775513964.341533,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,4.463885,-9.986216,-9.970876,-9.894177,-9.986216,-9.894177,-83.286821,-65.635433,194.152936
1775513964.882869,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,4.080389,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,-76.910696,-59.807606,200.459843
1775513965.758123,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,3.666215,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,-71.342905,-53.740952,206.519867
1775513966.291924,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,3.19068,-9.986216,-9.970876,-9.878838,-9.986216,-9.894177,-66.341918,-47.968663,211.543354
1775513967.033694,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,2.653787,-9.986216,-9.970876,-9.894177,-9.986216,-9.894177,-60.434665,-41.939021,216.691477
1775513967.57561,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,2.147573,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,-52.948831,-34.09375,221.888399
1775513968.225689,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,1.533981,-9.986216,-9.970876,-9.894177,-9.986216,-9.894177,-45.683242,-27.587571,226.076699
1775513968.875487,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,0.951068,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-38.882941,-21.4006,229.000829
1775513969.415156,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,0.460194,-9.986216,-9.970876,-9.894177,-9.986216,-9.894177,-31.617802,-15.334067,231.338384
1775513969.949818,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,-0.107379,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-23.837516,-9.598405,232.950688
1775513970.700102,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,-0.751651,-9.986216,-9.970876,-9.894177,-9.986216,-9.894177,-15.255777,-3.22754,233.977261
1775513971.357223,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,-1.365243,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-10.86035,-0.064086,234.25414
1775513972.0318,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,-2.070874,-9.986216,-9.986216,-9.878838,-9.986216,-9.894177,-9.946723,0.071413,234.253617
1775513972.792243,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,-2.807185,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-10.209826,0.022071,234.204584
1775513973.767007,rep1_tendon3_id9_pull,-9.986216,-9.878838,-9.909517,-3.773593,-9.986216,-9.986216,-9.894177,-9.986216,-9.894177,-10.090776,-0.018549,234.195463
1775513980.708563,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,-8.08408,-9.986216,-9.878838,-9.986216,-9.894177,-9.127198,0.598106,234.331844
1775513984.275778,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,-4.632623,-9.986216,-9.878838,-9.986216,-9.894177,-9.693708,0.421448,234.188982
1775513986.866477,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,-2.162913,-9.986216,-9.878838,-9.986216,-9.894177,-8.073531,0.070225,234.314841
1775513987.614479,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,-1.457282,-9.986216,-9.878838,-9.986216,-9.894177,-3.978116,-1.532472,234.374824
1775513988.150021,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,-0.966408,-9.986216,-9.878838,-9.986216,-9.894177,2.457437,-3.750038,234.288122
1775513988.684141,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,-0.429515,-9.986216,-9.894177,-9.986216,-9.894177,11.765789,-6.747439,233.783432
1775513989.223003,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,0.046019,-9.986216,-9.878838,-9.986216,-9.894177,20.701751,-10.16405,232.605098
1775513989.783674,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,0.613592,-9.986216,-9.878838,-9.986216,-9.894177,30.570701,-13.819384,230.619847
1775513990.333889,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,1.150486,-9.986216,-9.878838,-9.986216,-9.894177,39.448729,-17.016326,228.261085
1775513990.875224,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,1.656699,-9.986216,-9.878838,-9.986216,-9.894177,46.846419,-19.710837,225.639573
1775513991.421167,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,2.193593,-9.986216,-9.878838,-9.986216,-9.894177,57.115912,-23.760553,221.204409
1775513991.959318,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,2.715146,-9.986216,-9.878838,-9.986216,-9.894177,65.758906,-27.082315,216.472088
1775513992.500983,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,3.22136,-9.986216,-9.894177,-9.986216,-9.894177,73.191727,-29.988586,211.334906
1775513993.048812,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,3.742914,-9.986216,-9.894177,-9.986216,-9.894177,80.483434,-33.002152,205.168711
1775513993.591988,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,4.279807,-9.986216,-9.894177,-9.986216,-9.894177,87.979088,-35.733251,198.474803
1775513994.132525,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,4.801361,-9.986216,-9.878838,-9.986216,-9.894177,94.535172,-38.267176,191.343541
1775513995.447908,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,4.709322,-9.986216,-9.894177,-9.986216,-9.894177,92.7971,-37.68316,192.113901
1775513996.100456,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,4.494564,-9.986216,-9.878838,-9.986216,-9.894177,87.88205,-36.141465,196.070745
1775513996.625793,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,4.249127,-9.986216,-9.878838,-9.986216,-9.894177,83.194676,-34.336993,200.031768
1775513997.166221,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,3.973011,-9.986216,-9.878838,-9.986216,-9.894177,78.404384,-32.433224,204.380731
1775513997.700766,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,3.635535,-9.986216,-9.894177,-9.986216,-9.894177,72.877084,-30.369358,208.761952
1775513998.249791,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,3.26738,-9.986216,-9.878838,-9.986216,-9.894177,67.189919,-27.915312,213.114245
1775513998.799384,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,2.853205,-9.986216,-9.878838,-9.986216,-9.894177,59.727863,-25.201074,217.565159
1775513999.350807,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,2.39301,-9.986216,-9.894177,-9.986216,-9.894177,52.117074,-22.132271,221.682643
1775513999.889699,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,1.886797,-9.986216,-9.878838,-9.986216,-9.894177,44.533359,-18.953076,225.237596
1775514000.433314,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,1.365243,-9.986216,-9.878838,-9.986216,-9.894177,35.365619,-15.386126,228.394429
1775514000.966737,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,0.874369,-9.986216,-9.894177,-9.986216,-9.894177,27.096516,-12.382494,230.566989
1775514001.513784,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,0.337476,-9.970876,-9.894177,-9.986216,-9.894177,19.07878,-8.936017,232.472592
1775514002.059187,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,-0.153398,-9.986216,-9.894177,-9.986216,-9.894177,11.606158,-6.233146,233.640833
1775514002.592757,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,-0.644272,-9.970876,-9.894177,-9.986216,-9.894177,3.812877,-3.352595,234.240372
1775514003.131537,rep1_tendon4_id6_pull,-9.986216,-9.878838,-9.909517,-9.940197,-1.196505,-9.986216,-9.878838,-9.986216,-9.894177,-2.567882,-1.388213,234.338213
1775514012.783741,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-8.130099,-9.894177,-9.986216,-9.894177,-3.931475,-1.095176,234.259539
1775514015.175857,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-5.783108,-9.878838,-9.986216,-9.894177,-3.221713,-0.655397,234.356436
1775514016.267471,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-4.770681,-9.894177,-9.986216,-9.894177,-3.451756,1.265085,234.356496
1775514016.809878,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-4.187768,-9.894177,-9.986216,-9.894177,-3.918667,4.816082,234.271784
1775514017.459833,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-3.574176,-9.894177,-9.986216,-9.894177,-4.567314,10.25202,234.092778
1775514017.999947,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-3.083302,-9.894177,-9.986216,-9.894177,-5.08119,18.234828,233.423868
1775514018.584555,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-2.500389,-9.878838,-9.986216,-9.894177,-5.527714,27.781912,232.11882
1775514019.124714,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-1.994175,-9.878838,-9.986216,-9.894177,-5.907456,38.877442,229.868834
1775514019.65917,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-1.487962,-9.894177,-9.986216,-9.894177,-6.768395,47.107418,227.589501
1775514020.183603,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-0.935728,-9.894177,-9.986216,-9.894177,-7.758508,56.095058,224.503795
1775514020.740126,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-0.429515,-9.894177,-9.986216,-9.894177,-8.21506,65.676892,220.554211
1775514021.292927,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,0.107379,-9.894177,-9.986216,-9.894177,-9.420094,74.917158,215.769924
1775514021.830765,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,0.628932,-9.894177,-9.986216,-9.894177,-11.25415,83.168102,210.472254
1775514022.349091,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,1.135146,-9.894177,-9.986216,-9.894177,-12.421947,90.745028,204.897582
1775514022.892602,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,1.672039,-9.878838,-9.986216,-9.894177,-14.204172,99.005121,197.716244
1775514023.43469,rep1_tendon5_id11_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,2.193593,-9.894177,-9.986216,-9.894177,-9.536682,108.525093,188.458368
1775514040.830723,rep1_tendon5_id11_pull_hold,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-6.580778,-9.894177,-9.986216,-9.894177,-7.084513,5.684089,234.227487
1775514046.664216,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,-6.412041,-9.986216,-9.894177,-6.464058,5.724635,234.328324
1775514050.466031,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,-2.730486,-9.986216,-9.894177,-7.10224,5.159054,234.297554
1775514051.026478,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,-2.193593,-9.986216,-9.894177,-8.249592,3.285796,234.266629
1775514051.556931,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,-1.656699,-9.986216,-9.894177,-11.211131,-3.535238,234.303139
1775514052.116275,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,-1.119806,-9.986216,-9.894177,-14.299787,-10.790041,234.008857
1775514052.657372,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,-0.628932,-9.986216,-9.894177,-17.58974,-18.381457,233.15066
1775514053.426955,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,0.107379,-9.986216,-9.894177,-21.946272,-29.864528,230.989785
1775514054.075171,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,0.751651,-9.986216,-9.894177,-24.819512,-37.822936,228.599152
1775514054.618365,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,1.273204,-9.986216,-9.894177,-27.200319,-44.278156,226.087716
1775514055.176342,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,1.810098,-9.986216,-9.894177,-29.348125,-51.272081,223.006431
1775514055.708537,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,2.346991,-9.986216,-9.894177,-32.162206,-58.117328,219.106911
1775514056.242556,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.924857,-9.986216,-9.986216,2.853205,-9.986216,-9.894177,-34.409399,-62.419609,216.277097
1775514056.776556,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,3.374758,-9.986216,-9.878838,-35.950512,-67.804601,212.045645
1775514057.334494,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,3.911652,-9.986216,-9.894177,-39.124844,-73.541072,206.507135
1775514057.860677,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,4.402525,-9.986216,-9.894177,-41.245674,-80.499618,200.139307
1775514058.426391,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,4.84738,-9.986216,-9.894177,-42.995538,-85.963257,194.797364
1775514060.159641,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,4.601943,-9.986216,-9.894177,-40.443672,-80.105185,198.596987
1775514060.826397,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,4.356506,-9.986216,-9.894177,-37.657129,-74.414527,202.84529
1775514061.368058,rep1_tendon6_id24_pull,-9.986216,-9.878838,-9.909517,-9.940197,-9.986216,-9.986216,4.04971,-9.986216,-9.894177,-36.957262,-70.238789,207.020384
